BPS_ID,EVT_ID,freq,acres,BPS_NAME,bps_acres,EVT_NAME,evt_acres
1634,7908,27,6,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Urban Herbaceous,9107
1634,7909,5,1,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Urban Shrubland,2473
1634,7925,10,2,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Developed Deciduous Forest,2445
1634,7926,26,6,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Developed Evergreen Forest,2432
1634,7927,14,3,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Developed Mixed Forest,950
1634,7928,1,0,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Developed Shrubland,62
1634,7929,14,3,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Developed Herbaceous,731
1634,7970,1,0,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Orchard,7450
1634,7973,4,1,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Row Crop - Close Grown Crop,11339
1634,7974,12,3,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Row Crop,29381
1634,7976,23,5,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Fallow/Idle Cropland,24304
1634,7977,1,0,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Eastern Cool Temperate Pasture and Hayland,15155
1634,9055,51,11,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Boreal-Laurentian Bog,2471
1634,9056,1719,382,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,18184
1634,9057,7,2,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Boreal-Laurentian-Acadian Acidic Basin Fen,250
1634,9088,2,0,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce Forest,29
1634,9089,540,120,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,6721
1634,9112,2765,615,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Laurentian Jack Pine-Red Pine Forest,172450
1634,9114,31,7,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Laurentian-Acadian Alkaline Fen,277
1634,9117,697,155,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Laurentian-Acadian Floodplain Forest,16724
1634,9118,136,30,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Laurentian-Acadian Freshwater Marsh,3530
1634,9120,608,135,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Laurentian-Acadian Wet Meadow,7301
1634,9177,5,1,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  North-Central Interior and Appalachian Acidic Peatland Woodland,630
1634,9178,44,10,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  North-Central Interior and Appalachian Rich Swamp,3432
1634,9192,8,2,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Northern Atlantic Coastal Plain Pond,722
1634,9202,80,18,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Northern Great Lakes Coastal Marsh,406
1634,9203,12,3,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Northern Great Lakes Interdunal Wetland,83
1634,9312,490,109,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Northeastern North American Temperate Forest Plantation,198063
1634,9314,2,0,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Northern & Central Native Ruderal Flooded & Swamp Forest,427
1634,9315,13,3,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Northern & Central Native Ruderal Forest,15468
1634,9317,20,4,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Northern & Central Ruderal Shrubland,3873
1634,9617,54,12,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Laurentian-Acadian Floodplain Shrubland,1092
1634,9620,116,26,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Laurentian-Acadian Shrub Swamp,4200
1634,9817,139,31,BPS  Great Lakes Wooded Dune and Swale,5271,EVT  Northern & Central Ruderal Meadow,30745
1635,7238,456,101,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Northern Oak Forest,244233
1635,7239,181,40,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Northern Pine-(Oak) Forest,92020
1635,7240,220,49,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Hardwood Forest,10068
1635,7241,91,20,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Pine-Hemlock-Hardwood Forest,13639
1635,7242,9,2,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian Oak Barrens,6303
1635,7243,3,1,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian Pine-Oak Barrens,1796
1635,7296,131,29,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Developed-Low Intensity,10451
1635,7297,34,8,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Developed-Medium Intensity,2575
1635,7298,1,0,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Developed-High Intensity,771
1635,7299,204,45,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Developed-Roads,70702
1635,7301,378,84,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Sub-boreal Aspen-Birch Forest,123860
1635,7302,1860,414,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Northern Hardwoods Forest,352626
1635,7310,366,81,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland,32008
1635,7311,1868,415,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Dry Oak Forest and Woodland,37600
1635,7313,247,55,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Beech-Maple Forest,4280
1635,7362,1442,321,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Northern Pine Forest,99384
1635,7366,794,177,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Pine-Hemlock Forest,28846
1635,7395,96,21,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Oak Barrens Woodland,2181
1635,7407,41,9,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian Pine Barrens,22396
1635,7412,140,31,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Sand and Gravel Tallgrass Prairie,1279
1635,7466,1,0,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Great Lakes Wooded Dune and Swale,1348
1635,7481,9475,2107,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,167621
1635,7518,4,1,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Wet Flatwoods,30
1635,7905,110,24,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Urban Deciduous Forest,23661
1635,7906,83,18,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Urban Evergreen Forest,13614
1635,7907,89,20,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Urban Mixed Forest,7114
1635,7908,29,6,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Urban Herbaceous,9107
1635,7909,8,2,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Urban Shrubland,2473
1635,7925,43,10,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Developed Deciduous Forest,2445
1635,7926,82,18,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Developed Evergreen Forest,2432
1635,7927,48,11,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Developed Mixed Forest,950
1635,7928,9,2,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Developed Shrubland,62
1635,7929,21,5,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Developed Herbaceous,731
1635,7970,16,4,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Orchard,7450
1635,7972,2,0,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Bush fruit and berries,121
1635,7973,29,6,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Row Crop - Close Grown Crop,11339
1635,7974,165,37,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Row Crop,29381
1635,7975,27,6,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Close Grown Crop,28166
1635,7976,268,60,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Fallow/Idle Cropland,24304
1635,7977,17,4,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Pasture and Hayland,15155
1635,7978,5,1,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Eastern Cool Temperate Wheat,1903
1635,9055,22,5,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Boreal-Laurentian Bog,2471
1635,9056,718,160,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,18184
1635,9057,13,3,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Boreal-Laurentian-Acadian Acidic Basin Fen,250
1635,9089,14,3,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,6721
1635,9102,9,2,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Great Lakes Freshwater Estuary and Delta,2
1635,9112,338,75,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian Jack Pine-Red Pine Forest,172450
1635,9114,12,3,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Alkaline Fen,277
1635,9117,10258,2281,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Floodplain Forest,16724
1635,9118,149,33,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Freshwater Marsh,3530
1635,9120,763,170,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Wet Meadow,7301
1635,9177,510,113,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior and Appalachian Acidic Peatland Woodland,630
1635,9178,4600,1023,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior and Appalachian Rich Swamp,3432
1635,9179,10076,2241,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Floodplain Forest,2750
1635,9180,352,78,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Freshwater Marsh,253
1635,9183,287,64,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Shrub Swamp,374
1635,9192,262,58,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Northern Atlantic Coastal Plain Pond,722
1635,9202,293,65,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Northern Great Lakes Coastal Marsh,406
1635,9203,16,4,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Northern Great Lakes Interdunal Wetland,83
1635,9312,1724,383,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Northeastern North American Temperate Forest Plantation,198063
1635,9315,30,7,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Northern & Central Native Ruderal Forest,15468
1635,9317,33,7,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Northern & Central Ruderal Shrubland,3873
1635,9318,17,4,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Northern & Central Ruderal Wet Meadow & Marsh,128
1635,9601,2,0,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Great Lakes Dune Grassland,39
1635,9617,525,117,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Floodplain Shrubland,1092
1635,9620,116,26,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Laurentian-Acadian Shrub Swamp,4200
1635,9679,8,2,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Floodplain Shrubland,2
1635,9683,564,125,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  North-Central Interior Wet Meadow,401
1635,9817,148,33,BPS  Central Interior and Appalachian Floodplain Systems,11331,EVT  Northern & Central Ruderal Meadow,30745
1636,7238,1588,353,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Northern Oak Forest,244233
1636,7239,731,163,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Northern Pine-(Oak) Forest,92020
1636,7240,305,68,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Hardwood Forest,10068
1636,7241,259,58,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Pine-Hemlock-Hardwood Forest,13639
1636,7242,57,13,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian Oak Barrens,6303
1636,7243,11,2,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian Pine-Oak Barrens,1796
1636,7295,2,0,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,196
1636,7296,287,64,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Developed-Low Intensity,10451
1636,7297,54,12,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Developed-Medium Intensity,2575
1636,7298,3,1,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Developed-High Intensity,771
1636,7299,948,211,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Developed-Roads,70702
1636,7301,3279,729,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Sub-boreal Aspen-Birch Forest,123860
1636,7302,14647,3257,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Northern Hardwoods Forest,352626
1636,7310,841,187,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland,32008
1636,7311,1304,290,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Dry Oak Forest and Woodland,37600
1636,7313,284,63,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Beech-Maple Forest,4280
1636,7362,10086,2243,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Northern Pine Forest,99384
1636,7366,3350,745,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Pine-Hemlock Forest,28846
1636,7395,158,35,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Oak Barrens Woodland,2181
1636,7407,912,203,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian Pine Barrens,22396
1636,7412,115,26,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Sand and Gravel Tallgrass Prairie,1279
1636,7466,3,1,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Great Lakes Wooded Dune and Swale,1348
1636,7481,145106,32271,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,167621
1636,7518,22,5,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Wet Flatwoods,30
1636,7905,498,111,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Urban Deciduous Forest,23661
1636,7906,294,65,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Urban Evergreen Forest,13614
1636,7907,487,108,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Urban Mixed Forest,7114
1636,7908,101,22,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Urban Herbaceous,9107
1636,7909,48,11,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Urban Shrubland,2473
1636,7925,95,21,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Developed Deciduous Forest,2445
1636,7926,207,46,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Developed Evergreen Forest,2432
1636,7927,145,32,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Developed Mixed Forest,950
1636,7928,1,0,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Developed Shrubland,62
1636,7929,36,8,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Developed Herbaceous,731
1636,7970,351,78,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Orchard,7450
1636,7972,5,1,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Bush fruit and berries,121
1636,7973,225,50,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Row Crop - Close Grown Crop,11339
1636,7974,447,99,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Row Crop,29381
1636,7975,427,95,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Close Grown Crop,28166
1636,7976,2324,517,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Fallow/Idle Cropland,24304
1636,7977,114,25,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Pasture and Hayland,15155
1636,7978,43,10,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Eastern Cool Temperate Wheat,1903
1636,9055,1794,399,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Boreal-Laurentian Bog,2471
1636,9056,7864,1749,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,18184
1636,9057,156,35,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Boreal-Laurentian-Acadian Acidic Basin Fen,250
1636,9088,3,1,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce Forest,29
1636,9089,404,90,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,6721
1636,9112,2404,535,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian Jack Pine-Red Pine Forest,172450
1636,9114,60,13,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Alkaline Fen,277
1636,9117,33050,7350,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Floodplain Forest,16724
1636,9118,1555,346,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Freshwater Marsh,3530
1636,9120,9268,2061,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Wet Meadow,7301
1636,9177,440,98,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior and Appalachian Acidic Peatland Woodland,630
1636,9178,3939,876,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior and Appalachian Rich Swamp,3432
1636,9179,855,190,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Floodplain Forest,2750
1636,9180,280,62,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Freshwater Marsh,253
1636,9182,4,1,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Shrub Alkaline Fen,1
1636,9183,924,205,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Shrub Swamp,374
1636,9192,55,12,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Northern Atlantic Coastal Plain Pond,722
1636,9202,383,85,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Northern Great Lakes Coastal Marsh,406
1636,9203,23,5,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Northern Great Lakes Interdunal Wetland,83
1636,9312,3187,709,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Northeastern North American Temperate Forest Plantation,198063
1636,9314,18,4,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Northern & Central Native Ruderal Flooded & Swamp Forest,427
1636,9315,88,20,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Northern & Central Native Ruderal Forest,15468
1636,9317,234,52,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Northern & Central Ruderal Shrubland,3873
1636,9318,11,2,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Northern & Central Ruderal Wet Meadow & Marsh,128
1636,9617,2902,645,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Floodplain Shrubland,1092
1636,9620,4338,965,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Laurentian-Acadian Shrub Swamp,4200
1636,9682,10,2,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Graminoid Alkaline Fen,4
1636,9683,461,103,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  North-Central Interior Wet Meadow,401
1636,9817,704,157,BPS  Laurentian-Acadian Floodplain Systems,59071,EVT  Northern & Central Ruderal Meadow,30745
1637,7238,837,186,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Northern Oak Forest,244233
1637,7239,480,107,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Northern Pine-(Oak) Forest,92020
1637,7240,89,20,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Hardwood Forest,10068
1637,7241,151,34,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Pine-Hemlock-Hardwood Forest,13639
1637,7242,47,10,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian Oak Barrens,6303
1637,7243,29,6,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian Pine-Oak Barrens,1796
1637,7295,2,0,BPS  Boreal Acidic Peatland Systems,19902,EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,196
1637,7296,114,25,BPS  Boreal Acidic Peatland Systems,19902,EVT  Developed-Low Intensity,10451
1637,7297,25,6,BPS  Boreal Acidic Peatland Systems,19902,EVT  Developed-Medium Intensity,2575
1637,7298,3,1,BPS  Boreal Acidic Peatland Systems,19902,EVT  Developed-High Intensity,771
1637,7299,880,196,BPS  Boreal Acidic Peatland Systems,19902,EVT  Developed-Roads,70702
1637,7301,1328,295,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Sub-boreal Aspen-Birch Forest,123860
1637,7302,1840,409,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Northern Hardwoods Forest,352626
1637,7310,77,17,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland,32008
1637,7311,31,7,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior Dry Oak Forest and Woodland,37600
1637,7313,5,1,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior Beech-Maple Forest,4280
1637,7362,3712,826,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Northern Pine Forest,99384
1637,7366,1620,360,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Pine-Hemlock Forest,28846
1637,7407,729,162,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian Pine Barrens,22396
1637,7412,87,19,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior Sand and Gravel Tallgrass Prairie,1279
1637,7466,808,180,BPS  Boreal Acidic Peatland Systems,19902,EVT  Great Lakes Wooded Dune and Swale,1348
1637,7481,44530,9903,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,167621
1637,7518,1,0,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior Wet Flatwoods,30
1637,7905,150,33,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Urban Deciduous Forest,23661
1637,7906,468,104,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Urban Evergreen Forest,13614
1637,7907,180,40,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Urban Mixed Forest,7114
1637,7908,61,14,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Urban Herbaceous,9107
1637,7909,18,4,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Urban Shrubland,2473
1637,7925,20,4,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Developed Deciduous Forest,2445
1637,7926,139,31,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Developed Evergreen Forest,2432
1637,7927,69,15,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Developed Mixed Forest,950
1637,7928,4,1,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Developed Shrubland,62
1637,7929,31,7,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Developed Herbaceous,731
1637,7970,12,3,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Orchard,7450
1637,7973,18,4,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Row Crop - Close Grown Crop,11339
1637,7974,63,14,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Row Crop,29381
1637,7975,19,4,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Close Grown Crop,28166
1637,7976,336,75,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Fallow/Idle Cropland,24304
1637,7977,25,6,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Pasture and Hayland,15155
1637,7978,3,1,BPS  Boreal Acidic Peatland Systems,19902,EVT  Eastern Cool Temperate Wheat,1903
1637,9055,990,220,BPS  Boreal Acidic Peatland Systems,19902,EVT  Boreal-Laurentian Bog,2471
1637,9056,10764,2394,BPS  Boreal Acidic Peatland Systems,19902,EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,18184
1637,9057,93,21,BPS  Boreal Acidic Peatland Systems,19902,EVT  Boreal-Laurentian-Acadian Acidic Basin Fen,250
1637,9088,1,0,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce Forest,29
1637,9089,502,112,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,6721
1637,9112,4365,971,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian Jack Pine-Red Pine Forest,172450
